ID,KUNDE_ID,VARE_ID,KJØNN,FARGE,STØRRELSE
1002571,18096221319,88,F,,M
1002572,23097121664,93,M,,XXL
1002573,8068691851,60,M,,XL
1002574,18096221319,110,F,,M
1002575,21094649908,143,F,,46
1002576,6073910828,109,F,,75D
1002577,24125328160,146,M,,L
1002578,17127419167,64,M,,S
1002579,29027619523,69,M,,XS
1002580,18055113781,58,M,,XS
1002581,14077421433,78,M,,S
1002582,10105500136,29,M,,35
1002583,10108000045,108,F,,75E
1002584,27128922488,123,F,,46
1002585,23115627058,73,M,,M
1002586,13108521370,87,M,,M
1002587,26069219488,36,M,,35
1002588,9056718246,36,M,,43
1002589,11117319646,49,F,,52
1002590,29098318664,3,F,,M
1002591,29098318664,133,F,,44
1002592,13057919803,12,F,,L
1002593,62126000001,147,F,,44
1002594,27088220361,157,F,,44
1002595,3057621213,63,F,,L
1002596,10047122177,61,M,,S
1002597,10105014045,27,F,,36
1002598,25076919219,42,M,,L
1002599,10114000294,44,M,,L
1002600,15016319888,21,M,,43
1002601,22084419684,114,M,,XL
1002602,10105014045,127,F,,48
1002603,23097749981,51,F,,XS
1002604,10114000294,54,M,,L
1002605,29098318664,82,F,,M
1002606,8068691851,153,M,,48
1002607,6047749997,66,M,,L
1002608,17127419167,157,M,,50
1002609,24125328160,33,M,,43
1002610,10108000045,65,F,,M
1002611,30075423140,129,M,,S
1002612,16086520005,35,M,,46
1002613,10103022989,140,M,,54
1002614,24014021406,71,F,,XL
1002615,21094649908,33,F,,41
1002616,10105000060,22,M,,40
1002617,17054512066,28,F,,40
1002618,11106421406,138,F,,XXL
1002619,22017519488,148,F,,48
1002620,6047749997,24,M,,38
1002621,23034218595,111,F,,XXL
1002622,3028711300,104,F,,L
1002623,15016319888,120,M,,48
1002624,8107049836,148,F,,46
1002625,31074120485,109,F,,80E
1002626,3028711300,55,F,,48
1002627,9047819765,7,F,,M
1002628,27024821108,27,F,,41
1002629,10106500083,11,F,,XS
1002630,19075019974,96,F,,L
1002631,10106500083,89,F,,XS
1002632,10105500136,157,M,,54
1002633,27024821108,33,F,,41
1002634,21094649908,150,F,,46
1002635,21094649908,129,F,,XXL
1002636,13066821298,17,F,,XL
1002637,10107000017,6,F,,XXL
1002638,13116311229,155,M,,52
1002639,27088220361,79,F,,XXL
1002640,3057621213,4,F,,L
1002641,23034218595,102,F,,XXL
1002642,1014700230,87,M,,S
1002643,13057919803,98,F,,L
1002644,13066819501,8,M,,M
1002645,3108549954,148,F,,50
1002646,23034218595,33,F,,38
1002647,17065349957,37,M,,44
1002648,15016319888,124,M,,M
1002649,23045612120,107,M,,XL
1002650,10114000294,59,M,,L
1002651,62126000001,127,F,,44
1002652,1014700230,93,M,,S
1002653,4108249779,158,M,,46
1002654,1127523203,52,F,,54
1002655,23034218595,84,F,,XXL
1002656,27088220361,55,F,,44
1002657,15115720764,108,M,,75D
1002658,24125328160,56,M,,L
1002659,30075423140,103,M,,75E
1002660,22078120022,47,M,,M
1002661,23053723527,143,M,,50
1002662,18096221319,126,F,,52
1002663,13126021067,67,F,,L
1002664,27128922488,118,F,,XXL
1002665,11106421406,5,F,,XXL
1002666,5055520269,100,F,,S
1002667,13066819501,22,M,,38
1002668,15016319888,64,M,,M
1002669,3057621213,136,F,,48
1002670,10107000017,125,F,,XXL
1002671,25076919219,18,M,,L
1002672,9016618850,26,F,,41
1002673,9047819765,92,F,,M
1002674,23097749981,17,F,,XS
1002675,13126021067,60,F,,L
1002676,10117000279,24,F,,43
1002677,14077421433,116,M,,S
1002678,13119900462,136,F,,54
1002679,13108521370,20,M,,38
1002680,17013827222,59,M,,M
1002681,10100682058,4,F,,XXL
1002682,13116311229,69,M,,XXL
1002683,10106000099,76,F,,M
1002684,22084419684,129,M,,XL
1002685,10105500055,20,M,,46
1002686,18055113781,37,M,,46
1002687,1097118821,78,M,,L
1002688,26037821062,34,F,,45
1002689,23115627058,145,M,,M
1002690,10105000060,43,M,,M
1002691,10108600050,146,M,,XS
1002692,10114000294,42,M,,L
1002693,25015121141,31,F,,40
1002694,10076649893,149,M,,44
1002695,29098318664,99,F,,M
1002696,16015522805,131,M,,XS
1002697,30116822004,158,F,,52
1002698,22078120022,84,M,,M
1002699,7077349841,3,F,,M
1002700,10100387072,5,F,,S
1002701,13066819501,52,M,,46
1002702,1097118821,26,M,,46
1002703,27088220361,85,F,,XXL
1002704,30054420680,69,F,,XXL
1002705,31056549873,20,M,,38
1002706,10100387072,119,F,,44
1002707,29034620421,136,M,,50
1002708,29027619523,156,M,,48
1002709,9047819765,136,F,,54
1002710,13066821298,9,F,,XL
1002711,26069219488,35,M,,35
1002712,10103022989,48,M,,XS
1002713,30116822004,17,F,,M
1002714,10076649893,92,M,,XXL
1002715,29027619523,111,M,,XS
1002716,9056718246,47,M,,XXL
1002717,5087949879,85,F,,XL
1002718,30116822004,54,F,,M
1002719,24125328160,94,M,,L
1002720,7077349841,95,F,,M
1002721,23077517375,23,M,,41
1002722,11106421406,121,F,,44
1002723,10105500136,75,M,,XXL
1002724,25015121141,29,F,,40
1002725,10117500182,49,F,,48
1002726,26037821062,86,F,,XL
1002727,10105000141,33,M,,37
1002728,29027619523,80,M,,XS
1002729,13057919803,139,F,,L
1002730,18018020862,31,F,,39
1002731,24014021406,115,F,,XL
1002732,11106421406,60,F,,XXL
1002733,2030146134,83,M,,M
1002734,9047819765,59,F,,M
1002735,11106421406,132,F,,XXL
1002736,29098318664,52,F,,44
1002737,9056718246,116,M,,XXL
1002738,22078120022,26,M,,37
1002739,10100682058,50,F,,50
1002740,13066819501,123,M,,46
1002741,10106600185,32,F,,41
1002742,10117000279,12,F,,XXL
1002743,3057621213,13,F,,L
1002744,13066821298,47,F,,XL
1002745,26037821062,95,F,,XL
1002746,19075019974,116,F,,L
1002747,25076919219,89,M,,L
1002748,5037527132,90,F,,XL
1002749,23077517375,2,M,,S
1002750,10105500055,61,M,,XS
1002751,9016618850,37,F,,41
1002752,18018020862,34,F,,39
1002753,10105500136,78,M,,XXL
1002754,10100682058,86,F,,XXL
1002755,26069219488,76,M,,XL
1002756,27128922488,130,F,,XXL
1002757,24036417648,10,F,,XL
1002758,23034218595,150,F,,44
1002759,18018020862,120,F,,54
1002760,26037821062,67,F,,XL
1002761,10105500136,103,M,,75C
1002762,5037527132,83,F,,XL
1002763,9056718246,155,M,,54
1002764,1097118821,59,M,,L
1002765,16086520005,3,M,,XL
1002766,14077421433,58,M,,S
1002767,30116822004,5,F,,M
1002768,26037821062,78,F,,XL
1002769,10105500055,114,M,,XS
1002770,30075423140,116,M,,S
1002771,29098318664,79,F,,M
1002772,17054512066,49,F,,52
1002773,31074120485,83,F,,XS
1002774,30054420680,88,F,,XXL
1002775,10106000099,112,F,,M
1002776,27107021960,44,F,,XS
1002777,27107021960,39,F,,36
1002778,10047122177,104,M,,S
1002779,9016618850,110,F,,XS
1002780,30054420680,128,F,,46
1002781,10114000294,88,M,,L
1002782,62126000001,19,F,,L
1002783,26037821062,89,F,,XL
1002784,7077349841,68,F,,M
1002785,25043817909,148,M,,50
1002786,10106000099,35,F,,45
1002787,10104000032,141,F,,50
1002788,27024821108,116,F,,L
1002789,10104000032,110,F,,L
1002790,5107219368,148,M,,46
1002791,3057621213,17,F,,L
1002792,30054420680,49,F,,46
1002793,10106000250,11,F,,XS
1002794,10108600050,128,M,,46
1002795,10100682058,8,F,,XXL
1002796,17013827222,64,M,,M
1002797,9016618850,92,F,,XS
1002798,22078120022,80,M,,M
1002799,10105000060,129,M,,M
1002800,9047819765,130,F,,M
1002801,18096221319,143,F,,52
1002802,3108549954,127,F,,50
1002803,29098318664,114,F,,M
1002804,22084419684,59,M,,XL
1002805,13108521370,42,M,,M
1002806,13066819501,142,M,,46
1002807,17127419167,6,M,,S
1002808,13057919803,75,F,,L
1002809,23026421306,140,M,,54
1002810,18055113781,25,M,,46
1002811,9047819765,91,F,,M
1002812,23097749981,98,F,,XS
1002813,10106000099,33,F,,45
1002814,10047122177,92,M,,S
1002815,24014021406,102,F,,XL
1002816,30075423140,90,M,,S
1002817,10108600050,106,M,,XS
1002818,27024821108,74,F,,L
1002819,31128424531,13,M,,XS
1002820,29027619523,47,M,,XS
1002821,16015522805,107,M,,XS
1002822,25015121141,125,F,,L
1002823,5107219368,116,M,,S
1002824,23045612120,107,M,,XL
1002825,14077421433,50,M,,46
1002826,10076649893,6,M,,XXL
1002827,10100682058,56,F,,XXL
1002828,10100387072,128,F,,44
1002829,24125328160,84,M,,L
1002830,10047122177,75,M,,S
1002831,10106500083,12,F,,XS
1002832,13066821298,98,F,,XL
1002833,11106421406,73,F,,XXL
1002834,30036549854,151,F,,50
1002835,7077349841,68,F,,M
1002836,17127419167,37,M,,44
1002837,5037527132,72,F,,XL
1002838,24125328160,85,M,,L
1002839,10104300257,50,F,,46
1002840,10105000141,50,M,,50
1002841,10103000004,74,M,,L
1002842,27088220361,157,F,,44
1002843,13066821298,39,F,,45
1002844,18096221319,115,F,,M
1002845,23097121664,47,M,,XXL
1002846,30075423140,113,M,,S
1002847,10117000279,92,F,,XXL
1002848,22084419684,73,M,,XL
1002849,17054512066,79,F,,L
1002850,10106500083,118,F,,XS
1002851,23097121664,2,M,,XXL
1002852,24014021406,157,F,,44
1002853,10104000032,13,F,,L
1002854,15115720764,82,M,,XS
1002855,4108249779,146,M,,S
1002856,18096221319,79,F,,M
1002857,10106000250,18,F,,XS
1002858,10108000045,23,F,,42
1002859,23045612120,73,M,,XL
1002860,3108549954,66,F,,XL
1002861,3108549954,80,F,,XL
1002862,5087949879,3,F,,XL
1002863,10105014045,107,F,,XL
1002864,31128424531,131,M,,XS
1002865,27107021960,133,F,,50
1002866,23053723527,157,M,,50
1002867,23045612120,60,M,,XL
1002868,31128424531,143,M,,48
1002869,50094803435,126,M,,50
1002870,23045612120,139,M,,XL
1002871,30047721179,74,M,,L
1002872,25076919219,42,M,,L
1002873,7077349841,29,F,,37
1002874,23097749981,13,F,,XS
1002875,18096221319,4,F,,M
1002876,24014021406,86,F,,XL
1002877,6073910828,94,F,,S
1002878,3108549954,82,F,,XL
1002879,17065349957,40,M,,44
1002880,23077517375,24,M,,41
1002881,10047122177,86,M,,S
1002882,17013827222,126,M,,50
1002883,10105500136,145,M,,XXL
1002884,25043817909,87,M,,S
1002885,9056718246,141,M,,54
1002886,1014700230,56,M,,S
1002887,1127523203,17,F,,XS
1002888,31128424531,134,M,,48
1002889,10104300257,85,F,,XL
1002890,10076649893,18,M,,XXL
1002891,50094803435,74,M,,XS
1002892,29098318664,54,F,,M
1002893,10105000141,47,M,,XS
1002894,31128424531,72,M,,XS
1002895,5087949879,125,F,,XL
1002896,20114820076,81,F,,XL
1002897,19075019974,7,F,,L
1002898,29098318664,111,F,,M
1002899,10100682058,106,F,,XXL
1002900,24014021406,62,F,,XL
1002901,10105000141,97,M,,XS
1002902,17013827222,15,M,,M
1002903,10105500136,127,M,,54
1002904,10103000004,152,M,,48
1002905,15016319888,66,M,,M
1002906,13066819501,78,M,,M
1002907,24036417648,5,F,,XL
1002908,18018020862,53,F,,XL
1002909,26069219488,25,M,,35
1002910,30036549854,32,F,,44
1002911,23097121664,120,M,,50
1002912,27088220361,71,F,,XXL
1002913,4108249779,105,M,,S
1002914,3028711300,57,F,,L
1002915,10108000045,143,F,,44
1002916,16086520005,145,M,,XL
1002917,3108549954,79,F,,XL
1002918,10105500055,109,M,,75D
1002919,10047122177,99,M,,S
1002920,26037821062,84,F,,XL
1002921,18055113781,110,M,,XS
1002922,10100682058,113,F,,XXL
1002923,9047819765,13,F,,M
1002924,10106600185,48,F,,M
1002925,19087221558,30,F,,35
1002926,23097749981,54,F,,XS
1002927,31074120485,35,F,,40
1002928,5055520269,138,F,,S
1002929,22017519488,45,F,,48
1002930,15115720764,16,M,,XS
1002931,25076919219,93,M,,L
1002932,8068691851,92,M,,XL
1002933,23097121664,18,M,,XXL
1002934,10105500136,69,M,,XXL
1002935,10103000004,86,M,,L
1002936,24014021406,14,F,,44
1002937,27128922488,17,F,,XXL
1002938,31128424531,103,M,,75C
1002939,6047749997,94,M,,L
1002940,5107219368,55,M,,46
1002941,24036417648,2,F,,XL
1002942,17127419167,74,M,,S
1002943,23115627058,68,M,,M
1002944,6047749997,109,M,,70B
1002945,15016319888,148,M,,48
1002946,25076919219,141,M,,52
1002947,24014021406,29,F,,35
1002948,24036417648,16,F,,XL
1002949,10106500083,7,F,,XS
1002950,24036417648,61,F,,XL
1002951,9056718246,25,M,,43
1002952,15115720764,126,M,,50
1002953,10100682058,59,F,,XXL
1002954,23045612120,25,M,,37
1002955,13126021067,95,F,,L
1002956,29034620421,16,M,,XS
1002957,11106421406,99,F,,XXL
1002958,23053723527,122,M,,50
1002959,13119900462,98,F,,XXL
1002960,10105014045,132,F,,XL
1002961,16015522805,75,M,,XS
1002962,10105000060,8,M,,M
1002963,25076919219,17,M,,L
1002964,24036417648,134,F,,48
1002965,3057621213,136,F,,48
1002966,9056718246,26,M,,43
1002967,31056549873,95,M,,L
1002968,30075423140,22,M,,40
1002969,13116311229,73,M,,XXL
1002970,10047122177,53,M,,S
1002971,23053723527,31,M,,39
1002972,15115720764,48,M,,XS
1002973,4108249779,32,M,,41
1002974,10100682058,53,F,,XXL
1002975,29027619523,51,M,,XS
1002976,10104300257,124,F,,XL
1002977,8068691851,125,M,,XL
1002978,25043817909,15,M,,S
1002979,27024821108,76,F,,L
1002980,30036549854,65,F,,XXL
1002981,20114820076,149,F,,44
1002982,5037527132,5,F,,XL
1002983,19075019974,26,F,,35
1002984,10076649893,101,M,,XXL
1002985,5107219368,92,M,,S
1002986,10103022989,57,M,,XS
1002987,10106000099,156,F,,48
1002988,27128922488,55,F,,46
1002989,9056718246,4,M,,XXL
1002990,50094803435,66,M,,XS
1002991,29027619523,146,M,,XS
1002992,22084419684,58,M,,XL
1002993,10103000004,145,M,,L
1002994,22084419684,137,M,,OneSize
1002995,11117319646,30,F,,35
1002996,10105000141,153,M,,50
1002997,22017519488,150,F,,48
1002998,10103000004,24,M,,43
1002999,1097118821,48,M,,L
1003000,13126021067,12,F,,L
1003001,50094803435,138,M,,XS
1003002,10117500182,142,F,,48
1003003,10106011430,116,M,,XXL
1003004,5087949879,69,F,,XL
1003005,10104300257,125,F,,XL
1003006,15016319888,120,M,,48
1003007,10105500055,20,M,,46
1003008,23115627058,101,M,,M
1003009,23026421306,59,M,,S
1003010,24036417648,102,F,,XL
1003011,13119900462,46,F,,54
1003012,10076649893,2,M,,XXL
1003013,31056549873,119,M,,54
1003014,29027619523,117,M,,XS
1003015,31074120485,76,F,,XS
1003016,13066821298,153,F,,48
1003017,13126021067,15,F,,L
1003018,10105000060,154,M,,50
1003019,10100085009,69,M,,XXL
1003020,9047819765,110,F,,M
1003021,3028711300,117,F,,L
1003022,14077421433,11,M,,S
1003023,13116311229,126,M,,52
1003024,11117319646,83,F,,M
1003025,10108600050,65,M,,XS
1003026,10105000141,128,M,,50
1003027,18018020862,131,F,,XL
1003028,15016319888,18,M,,M
1003029,6073910828,135,F,,44
1003030,1097118821,29,M,,46
1003031,10103000004,47,M,,L
1003032,9056718246,43,M,,XXL
1003033,23045612120,148,M,,52
1003034,10106000250,65,F,,XS
1003035,10108000045,46,F,,44
1003036,4108249779,103,M,,75D
1003037,24014021406,65,F,,XL
1003038,13116311229,31,M,,37
1003039,26037821062,153,F,,48
1003040,30075423140,120,M,,54
1003041,29098318664,67,F,,M
1003042,8107049836,73,F,,XS
1003043,17054512066,117,F,,L
1003044,10114000294,103,M,,70B
1003045,18018020862,30,F,,39
1003046,27128922488,41,F,,XXL
1003047,22017519488,28,F,,38
1003048,10076649893,61,M,,XXL
1003049,11117319646,55,F,,52
1003050,13119900462,128,F,,54
1003051,13108521370,36,M,,38
1003052,23053723527,121,M,,50
1003053,23115627058,95,M,,M
1003054,13066821298,22,F,,45
1003055,17054512066,147,F,,52
1003056,27088220361,134,F,,44
1003057,22078120022,70,M,,M
1003058,5037527132,105,F,,XL
1003059,23045612120,56,M,,XL
1003060,20114820076,18,F,,XL
1003061,10117000279,158,F,,44
1003062,25076919219,106,M,,L
1003063,13066819501,124,M,,M
1003064,13066819501,9,M,,M
1003065,9016618850,134,F,,54
1003066,3028711300,85,F,,L
1003067,10100682058,111,F,,XXL
1003068,25043817909,120,M,,50
1003069,25076919219,33,M,,45
1003070,22084419684,32,M,,38
1003071,29034620421,11,M,,XS
1003072,13066819501,72,M,,M
1003073,26069219488,150,M,,44
1003074,13066821298,41,F,,XL
1003075,29027619523,118,M,,XS
1003076,10100682058,95,F,,XXL
1003077,30036549854,25,F,,44
1003078,17127419167,68,M,,S
1003079,10107000017,152,F,,54
1003080,19087221558,96,F,,S
1003081,6073910828,90,F,,S
1003082,8107049836,103,F,,75C
1003083,22078120022,68,M,,M
1003084,9016618850,136,F,,54
1003085,17054512066,37,F,,40
1003086,31056549873,44,M,,L
1003087,27128922488,82,F,,XXL
1003088,30075423140,42,M,,S
1003089,13057919803,14,F,,44
1003090,6073910828,42,F,,S
1003091,29027619523,34,M,,38
1003092,16086520005,80,M,,XL
1003093,23053723527,86,M,,XS
1003094,3108549954,114,F,,XL
1003095,5087949879,109,F,,70B
1003096,25015121141,45,F,,46
1003097,10100682058,12,F,,XXL
1003098,24036417648,155,F,,48
1003099,30054420680,124,F,,XXL
1003100,18055113781,126,M,,52
1003101,10108600050,104,M,,XS
1003102,10104000032,9,F,,L
1003103,10076649893,134,M,,44
1003104,31074120485,36,F,,40
1003105,17065349957,114,M,,M
1003106,29034620421,104,M,,XS
1003107,30116822004,21,F,,36
1003108,23097121664,109,M,,75D
1003109,9016618850,93,F,,XS
1003110,10106000099,156,F,,48
1003111,5055520269,110,F,,S
1003112,27088220361,49,F,,44
1003113,10105000141,75,M,,XS
1003114,21094649908,117,F,,XXL
1003115,29098318664,158,F,,44
1003116,6073910828,115,F,,S
1003117,50094803435,2,M,,XS
1003118,23026421306,73,M,,S
1003119,11117319646,73,F,,M
1003120,1097118821,158,M,,48
1003121,13116311229,151,M,,52
1003122,30075423140,41,M,,S
1003123,30116822004,119,F,,52
1003124,29027619523,43,M,,XS
1003125,23077517375,156,M,,52
1003126,10106500083,123,F,,52
1003127,13116311229,90,M,,XXL
1003128,10104300257,69,F,,XL
1003129,30047721179,90,M,,L
1003130,10106000250,13,F,,XS
1003131,23077517375,96,M,,S
1003132,25015121141,36,F,,40
1003133,30054420680,46,F,,46
1003134,29027619523,132,M,,XS
1003135,23115627058,33,M,,42
1003136,11117319646,38,F,,35
1003137,16086520005,98,M,,XL
1003138,10105014045,83,F,,XL
1003139,10100085009,86,M,,XXL
1003140,10100387072,47,F,,S
1003141,23115627058,80,M,,M
1003142,23077517375,61,M,,S
1003143,10108000045,125,F,,M
1003144,23077517375,46,M,,52
1003145,25076919219,24,M,,45
1003146,23026421306,77,M,,S
1003147,5037527132,110,F,,XL
1003148,4108249779,104,M,,S
1003149,31128424531,43,M,,XS
1003150,17054512066,3,F,,L
1003151,10103022989,122,M,,54
1003152,31128424531,17,M,,XS
1003153,31074120485,112,F,,XS
1003154,6047749997,51,M,,L
1003155,30047721179,128,M,,50
1003156,19075019974,124,F,,L
1003157,30047721179,16,M,,L
1003158,5087949879,10,F,,XL
1003159,16015522805,36,M,,43
1003160,21094649908,115,F,,XXL
1003161,10106500083,72,F,,XS
1003162,1127523203,33,F,,43
1003163,10103022989,121,M,,54
1003164,6073910828,11,F,,S
1003165,10114000294,61,M,,L
1003166,25076919219,158,M,,52
1003167,8068691851,7,M,,XL
1003168,13057919803,21,F,,39
1003169,15016319888,46,M,,48
1003170,2030146134,150,M,,48
1003171,10100682058,47,F,,XXL
1003172,16086520005,58,M,,XL
1003173,22084419684,9,M,,XL
1003174,1097118821,141,M,,48
1003175,24014021406,104,F,,XL
1003176,23034218595,123,F,,44
1003177,9047819765,152,F,,54
1003178,62126000001,29,F,,36
1003179,9047819765,6,F,,M
1003180,15016319888,54,M,,M
1003181,2030146134,42,M,,M
1003182,10108000045,137,F,,OneSize
1003183,15115720764,72,M,,XS
1003184,18018020862,153,F,,54
1003185,13119900462,73,F,,XXL
1003186,10103000004,32,M,,43
1003187,9056718246,123,M,,54
1003188,27128922488,6,F,,XXL
1003189,13126021067,2,F,,L
1003190,23045612120,141,M,,52
1003191,10117000279,123,F,,44
1003192,31056549873,89,M,,L
1003193,16015522805,99,M,,XS
1003194,31056549873,43,M,,L
1003195,29034620421,4,M,,XS
1003196,13116311229,114,M,,XXL
1003197,10107000017,7,F,,XXL
1003198,10117500182,36,F,,45
1003199,10104000032,124,F,,L
1003200,13057919803,95,F,,L
1003201,10106600185,116,F,,M
1003202,5087949879,25,F,,46
1003203,18055113781,57,M,,XS
1003204,1097118821,73,M,,L
1003205,23097121664,156,M,,50
1003206,23097749981,91,F,,XS
1003207,10104000032,33,F,,46
1003208,10103022989,90,M,,XS
1003209,11106421406,38,F,,44
1003210,10100085009,84,M,,XXL
1003211,31074120485,89,F,,XS
1003212,10117000279,97,F,,XXL
1003213,10108600050,139,M,,XS
1003214,23077517375,62,M,,S
1003215,18018020862,114,F,,XL
1003216,10106000099,61,F,,M
1003217,30047721179,40,M,,36
1003218,22084419684,106,M,,XL
1003219,31074120485,32,F,,40
1003220,8068691851,93,M,,XL
1003221,11117319646,103,F,,70B
1003222,27107021960,58,F,,XS
1003223,31128424531,95,M,,XS
1003224,10047122177,93,M,,S
1003225,6073910828,83,F,,S
1003226,27088220361,55,F,,44
1003227,6073910828,91,F,,S
1003228,10106000250,47,F,,XS
1003229,10108600050,5,M,,XS
1003230,11117319646,139,F,,M
1003231,27024821108,48,F,,L
1003232,17065349957,119,M,,44
1003233,29098318664,4,F,,M
1003234,30075423140,85,M,,S
1003235,3057621213,37,F,,38
1003236,1014700230,49,M,,44
1003237,19087221558,125,F,,S
1003238,23045612120,120,M,,52
1003239,24014021406,71,F,,XL
1003240,13057919803,67,F,,L
1003241,13057919803,19,F,,L
1003242,10106011430,46,M,,48
1003243,1097118821,3,M,,L
1003244,22078120022,26,M,,37
1003245,13066819501,128,M,,46
1003246,29027619523,106,M,,XS
1003247,3028711300,95,F,,L
1003248,22084419684,98,M,,XL
1003249,13066819501,8,M,,M
1003250,10106011430,81,M,,XXL
1003251,10105000141,136,M,,50
1003252,30054420680,52,F,,46
1003253,2030146134,47,M,,M
1003254,1127523203,147,F,,54
1003255,24014021406,48,F,,XL
1003256,31128424531,133,M,,48
1003257,1127523203,89,F,,XS
1003258,1097118821,139,M,,L
1003259,23045612120,96,M,,XL
1003260,10108600050,32,M,,44
1003261,3108549954,142,F,,50
1003262,5055520269,127,F,,50
1003263,9016618850,115,F,,XS
1003264,27128922488,84,F,,XXL
1003265,25043817909,87,M,,S
1003266,13108521370,72,M,,M
1003267,10100682058,115,F,,XXL
1003268,22017519488,2,F,,XXL
1003269,31074120485,137,F,,OneSize
1003270,23097121664,8,M,,XXL
1003271,23034218595,118,F,,XXL
1003272,27088220361,40,F,,35
1003273,5087949879,8,F,,XL
1003274,13108521370,86,M,,M
1003275,10108000045,12,F,,M
1003276,16086520005,32,M,,46
1003277,50094803435,113,M,,XS
1003278,10106000099,80,F,,M
1003279,4108249779,112,M,,S
1003280,10105000141,17,M,,XS
1003281,23045612120,39,M,,37
1003282,5107219368,90,M,,S
1003283,10076649893,69,M,,XXL
1003284,50094803435,41,M,,XS
1003285,27128922488,143,F,,46
1003286,27024821108,122,F,,50
1003287,4108249779,130,M,,S
1003288,10106000099,146,F,,M
1003289,10105500136,45,M,,54
1003290,17127419167,118,M,,S
1003291,27128922488,90,F,,XXL
1003292,29034620421,54,M,,XS
1003293,10114000294,133,M,,46
1003294,10106000099,134,F,,48
1003295,15115720764,49,M,,50
1003296,8068691851,89,M,,XL
1003297,30116822004,120,F,,52
1003298,10106011430,38,M,,36
1003299,10105000141,55,M,,50
1003300,25043817909,7,M,,S
1003301,23097749981,42,F,,XS
1003302,15115720764,128,M,,50
1003303,10107000017,79,F,,XXL
1003304,23034218595,87,F,,XXL
1003305,17127419167,119,M,,50
1003306,10105014045,125,F,,XL
1003307,10114000294,56,M,,L
1003308,1014700230,21,M,,40
1003309,16086520005,98,M,,XL
1003310,19087221558,102,F,,S
1003311,30036549854,149,F,,50
1003312,5107219368,152,M,,46
1003313,23053723527,149,M,,50
1003314,27088220361,71,F,,XXL
1003315,10106500083,85,F,,XS
1003316,10105000141,7,M,,XS
1003317,6047749997,79,M,,L
1003318,23097749981,120,F,,46
1003319,23097749981,105,F,,XS
1003320,15016319888,23,M,,43
1003321,2030146134,87,M,,M
1003322,13066821298,76,F,,XL
1003323,26037821062,104,F,,XL
1003324,22078120022,142,M,,48
1003325,10100682058,152,F,,50
1003326,13119900462,142,F,,54
1003327,23034218595,142,F,,44
1003328,26069219488,116,M,,XL
1003329,10076649893,39,M,,41
1003330,10104300257,81,F,,XL
1003331,31056549873,6,M,,L
1003332,3028711300,120,F,,48
1003333,29034620421,29,M,,42
1003334,23053723527,49,M,,50
1003335,10106500083,72,F,,XS
1003336,10105500055,121,M,,50
1003337,23097749981,120,F,,46
1003338,10107000017,34,F,,40
1003339,6047749997,87,M,,L
1003340,10100085009,27,M,,43
1003341,30116822004,18,F,,M
1003342,10076649893,27,M,,41
1003343,10105014045,24,F,,36
1003344,26037821062,86,F,,XL
1003345,10107000017,149,F,,54
1003346,13119900462,23,F,,45
1003347,30054420680,137,F,,OneSize
1003348,17065349957,129,M,,M
1003349,10106500083,73,F,,XS
1003350,30075423140,13,M,,S
1003351,6047749997,45,M,,54
1003352,25043817909,90,M,,S
1003353,18018020862,127,F,,54
1003354,7077349841,76,F,,M
1003355,22078120022,157,M,,48
1003356,29098318664,92,F,,M
1003357,27088220361,79,F,,XXL
1003358,23077517375,68,M,,S
1003359,23097749981,43,F,,XS
1003360,31056549873,40,M,,38
1003361,30036549854,146,F,,XXL
1003362,62126000001,27,F,,36
1003363,10106011430,75,M,,XXL
1003364,17127419167,43,M,,S
1003365,22084419684,131,M,,XL
1003366,1127523203,92,F,,XS
1003367,25076919219,18,M,,L
1003368,18096221319,12,F,,M
1003369,30047721179,11,M,,L
1003370,50094803435,134,M,,50
1003371,23097749981,123,F,,46
1003372,23077517375,68,M,,S
1003373,10100682058,95,F,,XXL
1003374,15016319888,94,M,,M
1003375,10103022989,29,M,,35
1003376,23053723527,37,M,,39
1003377,10105500055,25,M,,46
1003378,9047819765,105,F,,M
1003379,10100085009,63,M,,XXL
1003380,16086520005,127,M,,54
1003381,15115720764,87,M,,XS
1003382,25015121141,27,F,,40
1003383,9016618850,75,F,,XS
1003384,23034218595,140,F,,44
1003385,27088220361,85,F,,XXL
1003386,5037527132,44,F,,XL
1003387,22078120022,124,M,,M
1003388,10107000017,126,F,,54
1003389,18018020862,116,F,,XL
1003390,15115720764,65,M,,XS
1003391,2030146134,134,M,,48
1003392,14077421433,146,M,,S
1003393,10104000032,101,F,,L
1003394,15016319888,43,M,,M
1003395,23097749981,65,F,,XS
1003396,10106600185,59,F,,M
1003397,3057621213,37,F,,38
1003398,26069219488,137,M,,OneSize
1003399,13108521370,154,M,,52
1003400,50094803435,86,M,,XS
1003401,5107219368,78,M,,S
1003402,23097749981,63,F,,XS
1003403,10105014045,2,F,,XL
1003404,18055113781,10,M,,XS
1003405,1097118821,109,M,,80E
1003406,23026421306,78,M,,S
1003407,18096221319,50,F,,52
1003408,10104000032,40,F,,46
1003409,23097121664,52,M,,50
1003410,3108549954,84,F,,XL
1003411,21094649908,52,F,,46
1003412,30075423140,33,M,,40
1003413,21094649908,79,F,,XXL
1003414,8068691851,66,M,,XL
1003415,27088220361,142,F,,44
1003416,10117500182,86,F,,XXL
1003417,5107219368,55,M,,46
